"Dirección","Tipo de contenido","Código de respuesta","Respuesta","Indexabilidad","Estado de indexabilidad","Título 1","Longitud del título 1","Ancho de píxeles del título 1","Meta description 1","Longitud de la meta description 1","Ancho de píxeles de la meta description 1","Meta Keywords 1","Longitud de meta keywords 1","H1-1","Longitud de H1-1","H2-1","Longitud de H2-1","H2-2","Longitud de H2-2","Meta robots 1","X-Robots-Tag 1","Meta Refresh 1","Elemento de enlace canónico 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","Elemento de enlace amphtml","Tamaño (bytes)","Transferido (bytes)","Total transferido (bytes)","CO2 (mg)","Clasificación de huella de carbono","Recuento de palabras","Número de oraciones","Media de palabras por oración","Puntuación de facilidad de lectura de Flesch","Lectura","Proporción de texto","Nivel de profundidad","Profundidad de carpeta","Link Score","Enlaces internos","Enlaces internos únicos","Enlaces JS únicos","% del total","Enlaces salientes","Enlaces salientes únicos","Enlaces salientes JS únicos","Enlaces salientes externos","Enlaces salientes externos únicos","Enlaces salientes JS externos únicos","Coincidencia casi duplicada más cercana","Semiduplicados (N.º)","Errores ortográficos","Errores gramaticales","Hash","Tiempo de respuesta","Last Modified","URL de redirección","Tipo de redirección","Cookies","Language","Versión HTTP","Enlace alternativo móvil","Dirección semánticamente similar más cercana","Puntuación de similitud semántica","N.º semánticamente similares","Puntuación de relevancia semántica","Dirección codificada de URL","Marca temporal del rastreo"
"https://fletespro.cl/blog/cuanto-se-cobra-por-un-flete-en-chile","text/html;charset=utf-8","200","OK","No indexable","Canonicalizada","¿Cuánto se cobra por un flete en Chile? | Blog FletesPro | FletesPro","68","587","Si necesitas el precio rápido de un flete y actualizado a 2026, cotiza con nuestra calculadora en línea. Precios de fletes en Santiago y regiones.","146","879","fletes, mudanzas, Santiago, regiones Chile, fletes baratos, blog fletes","71","¿Cuánto se cobra por un flete en Chile?","39","Tabla de contenidos","19","¿Cuánto se cobra por un flete en Chile?","39","index, follow","","","https://fletespro.clundefined/","","","","","","69880","16970","16970","6,501","","363","75","4,840","49,969","Difícil","10,274","1","1","","15","6","0","5,130","190","96","0","2","2","0","","","","","d53135e5f63dbad72655938022c4807f","0,211","Mon, 27 Apr 2026 18:16:18 GMT","","","","es-CL","1.1","","","","","","https://fletespro.cl/blog/cuanto-se-cobra-por-un-flete-en-chile","2026-05-12 20:43:50"
"https://fletespro.cl/mudanzas-santiago","text/html;charset=utf-8","200","OK","Indexable","","Mudanzas Santiago | Mudanzas en Santiago y RM | FletesPro","57","539","Mudanzas en Santiago y toda la Región Metropolitana. Cotiza online. Presupuesto gratis. Salvoconducto, ayudantes y cobertura en Providencia, Las Condes, Ñuñoa y más. WhatsApp +56 9 7979 6841.","191","1238","mudanzas Santiago, mudanzas en Santiago, mudanzas Santiago precios, empresa de mudanzas Santiago, mudanzas Región Metropolitana, mudanzas baratas Santiago, camion mudanza santiago, mudanzas santiago centro, mudanzas en santiago de chile, mudanzas economicas santiago, mudanzas dentro de santiago, mudanza dentro de santiago, mudanzas chile santiago, transporte mudanza santiago, empresa de mudanzas en santiago, camion de mudanza santiago precio, camion para mudanza santiago, mudanzas baratas en santiago de chile, mudanzas en santiago chile, transporte de mudanza santiago","574","Mudanzas en Santiago","20","Precios de mudanzas en Santiago","31","Rutas de mudanzas que cubrimos","30","index, follow","","","https://fletespro.cl/mudanzas-santiago","","","","","","84684","18629","18629","7,136","","1007","200","5,035","24,123","Muy difícil","13,339","1","0","","237","111","0","94,870","185","94","0","3","3","0","","","","","e2b643b8b3bea2359db0b05a806c99fd","0,111","Mon, 27 Apr 2026 18:16:00 GMT","","","","es-CL","1.1","","","","","","https://fletespro.cl/mudanzas-santiago","2026-05-12 20:43:50"
"https://fletespro.cl/mudanzas/particulares","text/html; charset=utf-8","200","OK","No indexable","Redirigido","","0","0","","0","0","","0","","0","","0","","0","","","0; url=/mudanzas-santiago","","","","","","","104","111","111","0,043","","0","","","","","0,000","1","1","","111","111","0","94,870","0","0","0","0","0","0","","","","","8608d8e05ad2f2da1b29972d75155623","0,135","Mon, 27 Apr 2026 18:16:02 GMT","https://fletespro.cl/mudanzas-santiago","Redirección meta refresh","","","1.1","","","","","","https://fletespro.cl/mudanzas/particulares","2026-05-12 20:43:50"
"https://fletespro.cl/fletes-cerro-navia","text/html;charset=utf-8","200","OK","Indexable","","Fletes Cerro Navia | Fletes y mudanzas | Precios | FletesPro | FletesPro","72","619","Fletes en Cerro Navia. Flete Cerro Navia y fletes económicos Cerro Navia. Rutas a Maipú, Santiago, San Bernardo. Cotiza online. Presupuesto gratis.","147","912","fletes cerro navia, flete a maipu desde cerro navia, flete cerro navia, fletes economicos cerro navia, necesito flete de santiago cerro navia a san bernardo","156","Fletes en Cerro Navia","21","Precios de fletes en Cerro Navia","32","Rutas desde y hacia Cerro Navia","31","index, follow","","","https://fletespro.cl/fletes-cerro-navia","","","","","","76292","16405","16405","6,284","","672","130","5,169","42,334","Difícil","11,510","1","0","","224","111","0","94,870","175","94","0","3","3","0","","","","","a4783fa706bbef9db91e9a38874a404a","0,202","Mon, 27 Apr 2026 18:15:45 GMT","","","","es-CL","1.1","","","","","","https://fletespro.cl/fletes-cerro-navia","2026-05-12 20:43:50"
"https://fletespro.cl/blog/checklist-mudanza-santiago-30-15-1-dia-antes","text/html;charset=utf-8","200","OK","No indexable","Canonicalizada","Checklist para una mudanza en Santiago: qué hacer 30, 15 y 1 día antes | Blog FletesPro | FletesPro","99","875","Checklist mudanza Santiago: tareas 30, 15 y 1 día antes. Planificación, embalaje, kit supervivencia y salvoconducto. Enlaces a cotizar en Santiago.","147","902","fletes, mudanzas, Santiago, regiones Chile, fletes baratos, blog fletes","71","Checklist para una mudanza en Santiago: qué hacer 30, 15 y 1 día antes","70","Tabla de contenidos","19","Checklist para una mudanza en Santiago: qué hacer 30, 15 y 1 día antes","70","index, follow","","","https://fletespro.clundefined/","","","","","","73572","19251","19251","7,375","","1607","241","6,668","39,237","Difícil","20,199","1","1","","52","10","0","8,550","231","98","0","2","2","0","","","","","90bd91702757ac93250cbf3be89d42f0","0,131","Mon, 27 Apr 2026 18:16:17 GMT","","","","es-CL","1.1","","","","","","https://fletespro.cl/blog/checklist-mudanza-santiago-30-15-1-dia-antes","2026-05-12 20:43:49"
"https://fletespro.cl/fletes-en-la-reina","text/html;charset=utf-8","200","OK","Indexable","","Fletes La Reina | Fletes Providencia, Independencia, Ñuñoa | FletesPro | FletesPro","82","716","Fletes en La Reina. Flete La Reina a Providencia, flete desde Independencia a La Reina. Fletes entre Providencia y La Reina, fletes La Reina Ñuñoa. Fletes Homecenter La Reina. Cotiza gratis.","190","1165","fletes la reina, flete de la reina a providencia, flete desde independencia a la reina, flete la reina, flete la reina a santiago, flete santiago la reina, fletes economicos desde independencia a la reina, fletes entre providencia y la reina, fletes homecenter la reina, fletes la reina marquez, fletes y mudanza la reina, fletes ñuñoa la reina","344","Fletes en La Reina","18","Precios de fletes en La Reina","29","Rutas desde y hacia La Reina","28","index, follow","","","https://fletespro.cl/fletes-en-la-reina","","","","","","79424","16771","16771","6,425","","983","172","5,715","44,313","Difícil","13,274","1","0","","224","111","0","94,870","175","94","0","3","3","0","","","","","4cc2d08a4d72c3634b0ca22ed81bce2f","0,158","Mon, 27 Apr 2026 18:15:45 GMT","","","","es-CL","1.1","","","","","","https://fletespro.cl/fletes-en-la-reina","2026-05-12 20:43:50"
"https://fletespro.cl/mudanzas-lo-barnechea","text/html;charset=utf-8","200","OK","Indexable","","Mudanzas Lo Barnechea | Mudanzas en Lo Barnechea | FletesPro","60","578","Mudanzas en Lo Barnechea. Cotiza online. Presupuesto gratis. Salvoconducto, ayudantes. Oriente RM. WhatsApp +56 9 7979 6841.","124","817","mudanzas Lo Barnechea, mudanzas en Lo Barnechea, mudanzas Lo Barnechea precios, fletes Lo Barnechea, mudanzas baratas Lo Barnechea","130","Mudanzas en Lo Barnechea","24","Precios de mudanzas en Lo Barnechea","35","Rutas que cubrimos desde Lo Barnechea","37","index, follow","","","https://fletespro.cl/mudanzas-lo-barnechea","","","","","","75176","16213","16213","6,211","","463","115","4,026","29,529","Muy difícil","10,352","1","0","","114","111","0","94,870","175","94","0","3","3","0","","","","","aa7e6a803069fc981764714ac3b72708","0,266","Mon, 27 Apr 2026 18:16:00 GMT","","","","es-CL","1.1","","","","","","https://fletespro.cl/mudanzas-lo-barnechea","2026-05-12 20:43:50"
"https://fletespro.cl/blog/como-generar-salvoconducto-para-mudanza","text/html;charset=utf-8","200","OK","No indexable","Canonicalizada","Cómo generar un salvoconducto para mudanza: guía 2026 | Blog FletesPro | FletesPro","82","760","Guía paso a paso para generar tu salvoconducto de mudanza en Chile. Requisitos, notaría, online y alternativas. Evita multas y traslada en paz.","143","879","fletes, mudanzas, Santiago, regiones Chile, fletes baratos, blog fletes","71","Cómo generar un salvoconducto para mudanza: guía 2026","53","Tabla de contenidos","19","Cómo generar un salvoconducto para mudanza","42","index, follow","","","https://fletespro.clundefined/","","","","","","73376","19007","19007","7,281","","1587","254","6,248","36,411","Difícil","20,462","1","1","","72","14","0","11,970","224","99","0","2","2","0","","","","","f66036ef5b82071f12ce849b4b5d8c99","0,277","Mon, 27 Apr 2026 18:16:17 GMT","","","","es-CL","1.1","","","","","","https://fletespro.cl/blog/como-generar-salvoconducto-para-mudanza","2026-05-12 20:43:50"
"https://fletespro.cl/fletes-san-ramon","text/html;charset=utf-8","200","OK","Indexable","","Fletes San Ramón | Flete Las Condes San Ramón, San Ramón La Cisterna | FletesPro | FletesPro","92","845","Fletes en San Ramón. Flete Las Condes a San Ramón. Flete San Ramón La Cisterna. Cotiza online. Presupuesto gratis. WhatsApp +56 9 7979 6841.","140","915","fletes san ramon, flete las condes a san ramon, flete san ramon la cisterna, fletes en san ramon","96","Fletes en San Ramón","19","Precios de fletes en San Ramón","30","Rutas de fletes desde y hacia San Ramón","39","index, follow","","","https://fletespro.cl/fletes-san-ramon","","","","","","75554","16266","16266","6,231","","729","135","5,400","62,791","Normal","11,776","1","0","","224","111","0","94,870","175","94","0","3","3","0","","","","","3031583dddbc7de3f6b61d8752aa4e15","0,176","Mon, 27 Apr 2026 18:15:51 GMT","","","","es-CL","1.1","","","","","","https://fletespro.cl/fletes-san-ramon","2026-05-12 20:43:50"
"https://fletespro.cl/fletes-recoleta","text/html;charset=utf-8","200","OK","Indexable","","Fletes Recoleta | Fletes baratos y económicos Recoleta | FletesPro | FletesPro","78","683","Fletes en Recoleta. Fletes baratos y económicos Recoleta Santiago. Flete camión plano Recoleta. Fletes Maipú a Recoleta, San Bernardo a Recoleta. Fletes y mudanzas Recoleta. Cotiza online. Presupuesto gratis. WhatsApp +56 9 7979 6841.","234","1491","fletes recoleta, fletes recoleta santiago, flete barato recoleta, flete economico recoleta, fletes baratos recoleta, fletes economicos recoleta, flete camion plano recoleta, fletes y mudanzas recoleta, fletes maipu recoleta","223","Fletes en Recoleta","18","Precios de fletes en Recoleta","29","Rutas de fletes desde y hacia Recoleta","38","index, follow","","","https://fletespro.cl/fletes-recoleta","","","","","","79030","17200","17200","6,589","","889","167","5,323","31,470","Difícil","13,012","1","0","","224","111","0","94,870","176","94","0","3","3","0","","","","","5ae319fa3e5e2176de9afb1740d7b2f9","0,241","Mon, 27 Apr 2026 18:15:49 GMT","","","","es-CL","1.1","","","","","","https://fletespro.cl/fletes-recoleta","2026-05-12 20:43:50"
"https://fletespro.cl/mudanzas/urgentes","text/html; charset=utf-8","200","OK","No indexable","Redirigido","","0","0","","0","0","","0","","0","","0","","0","","","0; url=/mudanzas-santiago","","","","","","","104","111","111","0,043","","0","","","","","0,000","1","1","","126","111","0","94,870","0","0","0","0","0","0","","","","","8608d8e05ad2f2da1b29972d75155623","0,114","Mon, 27 Apr 2026 18:16:03 GMT","https://fletespro.cl/mudanzas-santiago","Redirección meta refresh","","","1.1","","","","","","https://fletespro.cl/mudanzas/urgentes","2026-05-12 20:43:50"
"https://fletespro.cl/mudanzas-chicureo","text/html;charset=utf-8","200","OK","Indexable","","Mudanzas Chicureo | Mudanzas en Chicureo y Colina | FletesPro","61","569","Mudanzas en Chicureo y Colina. Cotiza online. Presupuesto gratis. Salvoconducto, ayudantes. Norte RM. WhatsApp +56 9 7979 6841.","127","831","mudanzas Chicureo, mudanzas en Chicureo, mudanzas Colina Chicureo, fletes Chicureo, mudanzas norte Santiago","107","Mudanzas en Chicureo","20","Precios de mudanzas en Chicureo","31","Rutas que cubrimos desde Chicureo","33","index, follow","","","https://fletespro.cl/mudanzas-chicureo","","","","","","74976","16188","16188","6,201","","434","110","3,945","21,740","Muy difícil","10,237","1","0","","114","111","0","94,870","175","94","0","3","3","0","","","","","5f901159a1a02bcc7cc024edfc87fdc2","0,111","Mon, 27 Apr 2026 18:16:01 GMT","","","","es-CL","1.1","","","","","","https://fletespro.cl/mudanzas-chicureo","2026-05-12 20:43:50"
"https://fletespro.cl/fletes-maipu","text/html;charset=utf-8","200","OK","Indexable","","Fletes Maipú | Fletes y mudanzas Maipú | Flete Santiago a Maipú | FletesPro | FletesPro","87","767","Fletes en Maipú. Fletes y mudanzas Maipú, fletes económicos Maipú. Flete desde Maipú a La Florida, flete Maipú a Quilicura, Ciudad Satélite y Villa Los Héroes. Fletes Maipú Santiago. Cotiza gratis.","197","1214","fletes maipu, fletes y mudanzas maipu, flete los profesores maipu, fletes ciudad satelite maipu, fletes economicos maipu, fletes maipu camioneta, fletes villa los heroes maipu, flete de maipu a stgo centro, flete desde maipu a la florida, flete desde maipu a quilicura, fletes baratos maipu, fletes maipu santiago, fletes maipu santiago centro, fletes mudanzas maipu, fletes en comuna de maipu, fletes en maipu chile, fletes maipu a recoleta, fletes sodimac maipu, valor de flete desde maipu hasta la florida","508","Fletes en Maipú","15","Precios de fletes en Maipú","26","Rutas desde y hacia Maipú","25","index, follow","","","https://fletespro.cl/fletes-maipu","","","","","","82570","18142","18142","6,950","","1207","204","5,917","53,358","Bastante difícil","14,645","1","0","","225","111","0","94,870","176","94","0","3","3","0","","","","","2bb8e439edb4b283a67b0eee90aa3d93","0,110","Mon, 27 Apr 2026 18:15:49 GMT","","","","es-CL","1.1","","","","","","https://fletespro.cl/fletes-maipu","2026-05-12 20:43:50"
"https://fletespro.cl/mudanzas-colina","text/html;charset=utf-8","200","OK","Indexable","","Mudanzas Colina | Mudanzas en Colina y Chicureo | FletesPro","59","545","Mudanzas en Colina y Chicureo. Cotiza online. Presupuesto gratis. Salvoconducto, ayudantes. WhatsApp +56 9 7979 6841.","117","765","mudanzas Colina, mudanzas Chicureo, mudanzas Colina precios, fletes Colina","74","Mudanzas en Colina","18","Precios de mudanzas en Colina","29","Rutas que cubrimos desde Colina","31","index, follow","","","https://fletespro.cl/mudanzas-colina","","","","","","74639","16129","16129","6,179","","416","106","3,925","22,670","Muy difícil","10,058","1","0","","114","111","0","94,870","175","94","0","3","3","0","","","","","bbb3685553cdaa4d525c4723b9d3775f","0,460","Mon, 27 Apr 2026 18:16:00 GMT","","","","es-CL","1.1","","","","","","https://fletespro.cl/mudanzas-colina","2026-05-12 20:43:50"
"https://fletespro.cl/_nuxt/kOnpO0sC.js","text/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","295682","295682","295682","113,270","","0","","","","","0,000","1","1","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,125","Mon, 27 Apr 2026 18:16:30 GMT","","","","","1.1","","","","","","https://fletespro.cl/_nuxt/kOnpO0sC.js","2026-05-12 20:43:50"
"https://fletespro.cl/bodegaje/providencia","text/html;charset=utf-8","200","OK","No indexable","Canonicalizada","Bodegaje y Arriendo de Bodegas en Santiago | FletesPro | FletesPro","66","595","Bodegaje y arriendo de bodegas en Santiago y Región Metropolitana. Tarifa base desde $6.500 CLP por m³ al mes. Espacios climatizados, vigilados 24h. Recogida a domicilio. Acceso online. Calculadora de bodegaje. Presupuesto gratis sin compromiso.","245","1565","bodegaje Santiago, arriendo bodega Santiago, bodegaje Región Metropolitana, guardar muebles Santiago, arriendo bodega guardar cosas, mini bodegas Santiago, bodegaje precios, precio bodegaje mes, almacenamiento Santiago, bodegas particulares, bodegas empresas, bodegaje con mudanza, self storage Santiago, espacios almacenamiento Región Metropolitana","349","Bodegaje y Arriendo de Bodegas en Santiago","42","Calculadora de Bodegaje","23","Servicio de Recogida a Domicilio","32","index, follow","","","https://fletespro.cl/bodegaje","","","","","","114990","21146","21146","8,101","","1009","259","3,896","23,200","Muy difícil","10,173","1","1","","225","111","0","94,870","176","94","0","2","2","0","","","","","97bd05eebbf80cfd7511fea5f49002ea","0,158","Mon, 27 Apr 2026 18:15:55 GMT","","","","es-CL","1.1","","","","","","https://fletespro.cl/bodegaje/providencia","2026-05-12 20:43:50"
"https://fletespro.cl/mudanzas/piano","text/html;charset=utf-8","404","Page not found: /mudanzas/piano","No indexable","Error de cliente","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","1","","111","111","0","94,870","0","0","0","0","0","0","","","","","","0,166","","","","","","1.1","","","","","","https://fletespro.cl/mudanzas/piano","2026-05-12 20:43:51"
"https://fletespro.cl/fletes-macul","text/html;charset=utf-8","200","OK","Indexable","","Fletes Macul | Flete barato Macul | Fletes Quilicura a Macul | FletesPro | FletesPro","84","716","Fletes en Macul. Flete barato Macul, fletes económicos Macul. Flete de Quilicura a Macul precios, fletes Macul a Ñuñoa, fletes La Florida Macul, fletes y mudanzas Macul. Cotiza gratis.","184","1131","fletes macul, flete barato macul, flete de quilicura a macul precios, flete en macul, fletes comuna macul, fletes de macul a concepcion, fletes de san bernardo a macul, fletes economicos macul, fletes economicos macul y nunoa, fletes la florida macul, fletes macul a nunoa, fletes macul peñalolen, fletes para la comuna macul, fletes por macul, fletes san luis de macul, fletes y mudanzas macul, fletes ñuñoa macul, yapo flete macul","432","Fletes en Macul","15","Precios de fletes en Macul","26","Rutas desde y hacia Macul","25","index, follow","","","https://fletespro.cl/fletes-macul","","","","","","80061","17252","17252","6,609","","1049","181","5,796","46,753","Difícil","13,723","1","0","","224","111","0","94,870","175","94","0","3","3","0","","","","","33cf27fbc2cc01ee22468eb325296ea3","0,190","Mon, 27 Apr 2026 18:15:49 GMT","","","","es-CL","1.1","","","","","","https://fletespro.cl/fletes-macul","2026-05-12 20:43:51"
"https://fletespro.cl/fletes-pedro-aguirre-cerda","text/html;charset=utf-8","200","OK","Indexable","","Fletes Pedro Aguirre Cerda | Fletes y mudanzas | FletesPro | FletesPro","70","615","Fletes en Pedro Aguirre Cerda. Fletes y mudanzas en la Región Metropolitana. Cotiza online. Presupuesto gratis. WhatsApp +56 9 7979 6841.","137","877","fletes Pedro Aguirre Cerda, fletes y mudanzas Pedro Aguirre Cerda, flete Pedro Aguirre Cerda, fletes baratos Pedro Aguirre Cerda, fletes económicos Pedro Aguirre Cerda","167","Fletes en Pedro Aguirre Cerda","29","¿Por qué elegir FletesPro para fletes en Pedro Aguirre Cerda?","61","Opiniones de Nuestros Clientes","30","index, follow","","","https://fletespro.cl/fletes-pedro-aguirre-cerda","","","","","","68176","14690","14690","5,627","","302","77","3,922","40,097","Difícil","9,794","1","0","","224","111","0","94,870","175","94","0","3","3","0","","","","","f213f54e16e9afffcc3a8caf5dd793c0","0,169","Mon, 27 Apr 2026 18:15:49 GMT","","","","es-CL","1.1","","","","","","https://fletespro.cl/fletes-pedro-aguirre-cerda","2026-05-12 20:43:51"
"https://fletespro.cl/fletes-pirque","text/html;charset=utf-8","200","OK","Indexable","","Fletes Pirque | Fletes y encargos Pirque | FletesPro | FletesPro","64","545","Fletes en Pirque. Fletes y encargos Pirque. Servicio de fletes y mudanzas en Pirque y zona cordillera. Cotiza online. Presupuesto gratis. WhatsApp +56 9 7979 6841.","163","1016","fletes encargos pirque, fletes pirque, fletes en pirque, fletes y mudanzas pirque","81","Fletes en Pirque","16","Precios de fletes en Pirque","27","Rutas desde y hacia Pirque","26","index, follow","","","https://fletespro.cl/fletes-pirque","","","","","","76706","16671","16671","6,386","","790","147","5,374","48,565","Difícil","12,421","1","0","","224","111","0","94,870","175","94","0","3","3","0","","","","","cd16bf74520bcd0ded6be8c5da7d140e","0,221","Mon, 27 Apr 2026 18:15:51 GMT","","","","es-CL","1.1","","","","","","https://fletespro.cl/fletes-pirque","2026-05-12 20:43:51"
"https://fletespro.cl/fletes-san-pedro","text/html;charset=utf-8","200","OK","Indexable","","Fletes San Pedro | Fletes y mudanzas | FletesPro | FletesPro","60","527","Fletes en San Pedro. Fletes y mudanzas en la Región Metropolitana. Cotiza online. Presupuesto gratis. WhatsApp +56 9 7979 6841.","127","815","fletes San Pedro, fletes y mudanzas San Pedro, flete San Pedro, fletes baratos San Pedro, fletes económicos San Pedro","117","Fletes en San Pedro","19","¿Por qué elegir FletesPro para fletes en San Pedro?","51","Opiniones de Nuestros Clientes","30","index, follow","","","https://fletespro.cl/fletes-san-pedro","","","","","","67856","14688","14688","5,627","","287","77","3,727","45,053","Difícil","9,604","1","0","","224","111","0","94,870","175","94","0","3","3","0","","","","","62fe84f54459f862beade0f04037ee67","0,470","Mon, 27 Apr 2026 18:15:53 GMT","","","","es-CL","1.1","","","","","","https://fletespro.cl/fletes-san-pedro","2026-05-12 20:43:51"
"https://fletespro.cl/mudanzas-huechuraba","text/html;charset=utf-8","200","OK","Indexable","","Mudanzas Huechuraba | Mudanzas en Huechuraba | FletesPro","56","551","Mudanzas en Huechuraba. Cotiza online. Presupuesto gratis. Salvoconducto, ayudantes. Zona norte Santiago. WhatsApp +56 9 7979 6841.","131","866","mudanzas Huechuraba, mudanzas en Huechuraba, fletes Huechuraba, mudanzas norte Santiago, empresa mudanzas Huechuraba","116","Mudanzas en Huechuraba","22","Precios de mudanzas en Huechuraba","33","Rutas que cubrimos desde Huechuraba","35","index, follow","","","https://fletespro.cl/mudanzas-huechuraba","","","","","","75021","16176","16176","6,197","","430","110","3,909","20,092","Muy difícil","10,229","1","0","","114","111","0","94,870","175","94","0","3","3","0","","","","","c4ed9ca839d6251f5f924a5ae019b74a","0,135","Mon, 27 Apr 2026 18:16:02 GMT","","","","es-CL","1.1","","","","","","https://fletespro.cl/mudanzas-huechuraba","2026-05-12 20:43:51"
"https://fletespro.cl/fletes-las-condes","text/html;charset=utf-8","200","OK","Indexable","","Fletes Las Condes | Fletes y mudanzas | Precios y cotización | FletesPro | FletesPro","84","731","Fletes en Las Condes y mudanzas en la comuna. Fletes baratos y económicos, camioneta y furgón. Rutas a Santiago centro, La Florida, Chicureo. Cotiza por WhatsApp o calculadora. Presupuesto gratis.","196","1249","fletes las condes, flete camioneta las condes, fletes baratos en las condes, fletes economicos las condes, fletes santiago las condes, cuanto me sale un flete de algarrobo a las condes, cuanto sale un flete desde maitencillo a las condes, flete chicureo las condes, flete economico las condes, flete furgon en las condes, flete las condes a san ramon, flete las condes a santiago centro, flete las condes pequeño, fletes baratos en las condes-la serena-santiago, fletes baratos las condes, fletes baratos las condes celular, fletes desde las condes a la florida, fletes economicos en las condes, fletes economicos las condes chile, fletes en comuna de las condes, fletes inmediatos en las condes, fletes sodimac av las condes, fletes traslado las condes, fletes y mudanzas en las condes, fletes y mudanzas en las condes valores, fletes y mudanzas las condes, mini fletes las condes, valor fletes a las condes","908","Fletes en Las Condes","20","Precios y valores de fletes en Las Condes","41","Rutas desde y hacia Las Condes","30","index, follow","","","https://fletespro.cl/fletes-las-condes","","","","","","82977","18313","18313","7,015","","1110","200","5,550","48,541","Difícil","13,731","1","0","","225","111","0","94,870","176","94","0","3","3","0","","","","","e6664628dbe7da8b6e9ad63a67b71bd","0,130","Mon, 27 Apr 2026 18:15:45 GMT","","","","es-CL","1.1","","","","","","https://fletespro.cl/fletes-las-condes","2026-05-12 20:43:51"
"https://fletespro.cl/fletes-penalolen","text/html;charset=utf-8","200","OK","Indexable","","Fletes Peñalolén | Fletes baratos y económicos | Flete Maipú a Peñalolén | FletesPro | FletesPro","96","838","Fletes en Peñalolén. Fletes baratos Peñalolén, fletes económicos Peñalolén. Flete Maipú a Peñalolén, fletes Peñalolén Cerrillos, fletes de Peñalolén a Lampa. Flete Sodimac Peñalolén. Cotiza gratis.","197","1212","fletes peñalolen, fletes baratos peñalolen, cuanto sale un flete entre peñalolen y vicuña mackenna, flete camioneta peñalolen, flete en peñalolen, flete maipu a peñalolen, flete sodimac peñalolen, fletes baratos peñalolen economicos, fletes comedor peñalolen economicos, fletes de nogales a peñalolen, fletes de peñalolen a lampa, fletes economicos en peñalolen, fletes economicos peñalolen, fletes hoy peñalolen, fletes macul peñalolen, fletes para peñalolen, fletes peñalolen cerrillos, fletes peñalolen economicos, fletes peñalolen urgente, fletes y mudanzas en peñalolen, servicio de fletes en peñalolen","607","Fletes en Peñalolén","19","Precios de fletes en Peñalolén","30","Rutas desde y hacia Peñalolén","29","index, follow","","","https://fletespro.cl/fletes-penalolen","","","","","","81183","17421","17421","6,674","","1028","192","5,354","34,093","Difícil","14,165","1","0","","224","111","0","94,870","175","94","0","3","3","0","","","","","5c785692563aa093a1a1793514b5bec2","0,128","Mon, 27 Apr 2026 18:15:49 GMT","","","","es-CL","1.1","","","","","","https://fletespro.cl/fletes-penalolen","2026-05-12 20:43:51"
"https://fletespro.cl/fletes-puente-alto","text/html;charset=utf-8","200","OK","Indexable","","Fletes Puente Alto | Fletes baratos y económicos Puente Alto | FletesPro | FletesPro","84","737","Fletes en Puente Alto. Fletes baratos y económicos Puente Alto. Camión 3/4 y camioneta. Fletes Puente Alto Quilicura, Isla de Maipo, San Joaquín, El Bosque. Outlet y Homecenter. Cotiza online. Presupuesto gratis. WhatsApp +56 9 7979 6841.","238","1507","fletes puente alto, fletes economicos puente alto, fletes baratos puente alto, fletes y mudanzas puente alto, camion 3 4 puente alto, fletes puente alto quilicura, flete isla de maipo puente alto, homecenter puente alto fletes, yapo fletes puente alto","251","Fletes en Puente Alto","21","Precios de fletes en Puente Alto","32","Rutas de fletes desde y hacia Puente Alto","41","index, follow","","","https://fletespro.cl/fletes-puente-alto","","","","","","79883","17422","17422","6,674","","1019","178","5,725","52,746","Bastante difícil","13,466","1","0","","224","111","0","94,870","176","94","0","3","3","0","","","","","4b75814f9747b5704cdad4f923e3ef39","0,426","Mon, 27 Apr 2026 18:15:51 GMT","","","","es-CL","1.1","","","","","","https://fletespro.cl/fletes-puente-alto","2026-05-12 20:43:51"
"https://fletespro.cl/fletes-lo-prado","text/html;charset=utf-8","200","OK","Indexable","","Fletes Lo Prado | Flete Cerrillos a Lo Prado | Flete Lo Prado a Lampa | FletesPro | FletesPro","93","793","Fletes en Lo Prado. Flete de Cerrillos a Lo Prado, flete de Lo Prado a Lampa. Flete Lo Prado hoy, fletes camión 3/4 Lo Prado, fletes económicos Lo Prado. Cotiza gratis.","168","1028","fletes lo prado, flete de cerrillos a lo prado, flete de cerrillo a lo prado valor, flete de lo prado a lampa, flete lo prado hoy, flete santibañez lo prado, fletes camion 3 4 lo prado, fletes economicos lo prado","212","Fletes en Lo Prado","18","Precios de fletes en Lo Prado","29","Rutas desde y hacia Lo Prado","28","index, follow","","","https://fletespro.cl/fletes-lo-prado","","","","","","79986","17355","17355","6,648","","993","171","5,807","56,192","Bastante difícil","13,041","1","0","","224","111","0","94,870","176","94","0","3","3","0","","","","","f0a8070a5f3f64d64554d27a5984c698","0,764","Mon, 27 Apr 2026 18:15:49 GMT","","","","es-CL","1.1","","","","","","https://fletespro.cl/fletes-lo-prado","2026-05-12 20:43:51"
